1.38492,1.16113,1.80906,4.83165,2.37176,19.3013,4.72146,1.77596,5.42,4.35463,3.84379,8.86704,1.55603,2.18767,3.04149,6.80876,3.77727,7.96468,4.18629,0.72092,1.25794,10.0753,27.7431,5.39414,3.84498,5.23333,1.28333,2.94174,3.16012,2.02808,1.22967,1.61034,3.56902,6.40402,3.10339,1.51753,5.7799,1.21775,6.82605,2.13871,9.9504,3.34504,3.46543,1.85032,4.05248,1.96216,9.04598,1.56483,3.34698,1.65479,3.08376,1.312,2.18365,1.71601,1.74819,2.4369,4.31927,3.97324,4.89337,1.76894,5.14776,14.9717,8.53957,2.70376,2.9163,5.56872,1.97636,8.90029,1.55411,2.08895,1.44601,9.6554,3.50685,2.79683,2.24594,4.62337,1.18044,2.67182,7.86855,5.53386,11.0558,5.9335,2.13505,4.62677,2.26877,2.36794,2.7443,2.27281,0.978832,6.06422,2.08622,2.50753,1.86213,4.12235,1.13966,0.358373,9.78372,3.1449,12.7074,4.49632
5.04995,3.78485,4.23837,5.18032,4.47888,6.0097,5.10929,9.2662,5.25453,6.86223,3.95773,2.80839,5.07141,3.83823,4.72822,6.75072,5.26069,5.71521,4.51771,5.18071,4.00376,4.20859,7.32777,3.38583,3.76032,16.0873,3.75946,2.89503,6.08868,7.29712,3.22276,6.96147,6.86191,5.93821,4.05448,2.77066,3.08902,3.8488,4.8955,7.95296,3.02457,8.60366,4.93059,7.39655,4.00956,4.52913,2.09052,8.64091,5.04619,4.92382,5.22055,4.34093,6.7138,4.1701,8.7026,8.5296,7.59513,7.44467,9.07266,4.62219,7.19665,2.72287,9.93774,9.06444,3.15656,6.57749,5.20895,2.44732,5.02083,6.45057,5.83805,2.21347,3.47897,7.59057,7.36021,2.72797,7.43021,12.4011,5.46566,3.96711,6.19442,3.29365,3.29628,5.65624,4.70276,6.12157,14.1666,4.20283,5.34254,3.92776,5.67862,8.7892,4.26512,5.28098,4.82853,6.83503,8.96878,6.47913,4.8084,6.26757
3.15671,1.47218,2.15826,0.632086,1.78734,2.39516,1.90972,1.63872,1.28664,1.42074,2.60592,2.59333,2.73445,4.33083,8.50951,1.82148,4.28901,1.68023,1.44091,4.84592,6.34553,1.64079,1.13353,3.24267,1.79392,1.25464,2.95572,2.51726,3.12096,2.00673,1.6671,2.09821,9.02798,3.00431,1.27649,3.01837,3.73328,3.08372,1.26064,1.71533,4.31878,1.85797,2.88398,1.02647,2.15063,2.23835,1.1425,0.494402,1.65534,1.13218,1.52562,1.15624,4.9395,1.23173,2.70085,2.50094,2.50806,0.694423,1.51276,4.32311,1.34974,2.4081,2.42956,0.517048,0.520616,2.55222,0.761123,2.97809,2.49597,4.64658,0.983156,4.44219,4.5035,1.61682,5.24076,3.6656,3.61011,1.68116,2.73764,2.5045,3.01684,1.23371,4.50497,1.30407,2.11917,1.92545,0.869721,1.88377,1.04884,3.62307,4.03219,3.12747,1.46863,9.50459,0.84564,1.3149,1.83591,1.09351,2.64503,2.58705
3.48839,3.55199,2.92733,2.28196,2.23378,3.03482,2.52902,2.54549,4.29966,3.01304,2.24502,7.24338,3.81046,4.76374,2.60983,4.06161,2.36299,2.75325,3.63311,2.42983,2.02773,1.73825,3.23139,2.73686,4.15811,2.40136,3.89154,8.80347,2.64719,5.58707,2.79517,2.93342,2.28164,4.4601,2.17946,2.19242,2.21879,2.36021,2.41494,2.97433,2.13282,3.09236,3.41692,5.34945,5.01221,2.87682,2.52419,7.29299,2.89485,2.66185,4.44057,1.86504,2.65047,2.36385,4.1166,2.33496,3.30122,2.43275,2.21077,3.08241,5.06207,2.45809,2.58863,3.09423,2.13799,2.50941,2.22757,2.867,2.72699,2.24979,2.4314,2.17073,3.26188,2.75097,2.14941,1.95341,2.49455,3.54856,5.37164,1.72267,4.20955,2.19245,3.04294,3.31935,3.2575,3.12171,6.72705,4.01997,1.96614,3.51609,2.18096,2.2458,3.41083,2.3207,3.0167,3.42402,4.86626,4.90026,2.35489,3.30729
